mod_folder,name,title,manufacturer,description,TechRequired,AA_Tech,category,size_class,size_m,size_source,is_hidden,hidden_reason
Squad,noseCone,Aerodynamic Nose Cone,Goliath National Products,"Aerodynamic, lightweight and mostly non-explosive. As a reminder to all personnel operating nearby, this part is really sharp and it'd probably hurt if you fell on it.",AA_3_Rocket_Small_Rockets,AA_3_Rocket_Small_Rockets,Aero,Small,1.25,bulkheadProfiles,False,
Squad,winglet,AV-T1 Winglet,,Nothing is really known about this thing. Use it at your own risk.,AA_T99_Parking,NYI,Aero,Radial,,attachRules/bulkheadProfiles,False,
Squad,radialDecoupler,TT-38K Radial Decoupler,O.M.B. Demolition Enterprises,"The TT-38K Radial Decoupler, like most other decouplers, is equipped with a (hopefully) small explosive charge, that will sever the structural linkage between itself and whatever it's connected to.",AA_2_Recovery_Separation_And_Recovery,AA_2_Recovery_Separation_And_Recovery,Coupling,Radial,,attachRules/bulkheadProfiles,False,
Squad,noseCone,Aerodynamic Nose Cone,Goliath National Products,"Aerodynamic, lightweight and mostly non-explosive. As a reminder to all personnel operating nearby, this part is really sharp and it'd probably hurt if you fell on it.",AA_3_Rocket_Small_Rockets,AA_3_Rocket_Small_Rockets,Aero,Small,1.25,bulkheadProfiles,False,
KerbalEngineer,Engineer7500,#KE_ER7500_title,#KE_ER7500_manufacturer,#KE_ER7500_description,AA_T99_Parking,NYI,Science,Radial,,attachRules/bulkheadProfiles,False,
KerbalEngineer,EngineerChip,#KE_ES_title,#KE_ES_manufacturer,#KE_ES_description,AA_T99_Parking,NYI,Science,Radial,,attachRules/bulkheadProfiles,False,
ReStockPlus,restock-nosecone-0625-1,Miniature Rocket Nose,Kerbodyne,"A slightly more rocket-appropriate tiny nosecone, available in white and shiny metal finishes.",AA_T99_Parking,NYI,Aero,Radial,,attachRules/bulkheadProfiles,False,
ReStockPlus,restock-pod-sphere-1,SP-1 'Clementine' Reentry Module,Probodobodyne Inc,"When faced with the challenge of keeping the heat shield facing forward during reentry, one engineer suggested making the whole thing a heat shield, and this spherical command module was born.",AA_4_NASA_Mercury,AA_4_NASA_Mercury,Pods,Small,1.25,bulkheadProfiles,False,
ReStockPlus,restock-srb-mallet-1,RT-1 'Mallet' Solid Rocket Booster,,"Discontinued due to component shortages. The small Mallet answers the demand for miniature, compact SRBs suitable for additional booster assist or stack mounting for small launchers. The KSC's staff janitor, one O. Trag Kerman, has even proposed strapping dozens of them together to make super cheap vehicles!",AA_T99_Parking,NYI,none,Radial,,attachRules/bulkheadProfiles,True,category=none
ReStockPlus,restock-srb-striker-1,RT-2 'Striker' Solid Rocket Booster,,Discontinued due to component shortages. Extending the Mallet with additional segments can provide more boom than your integration team knows what to do with!,AA_T99_Parking,NYI,none,Radial,,attachRules/bulkheadProfiles,True,category=none
ReStockPlus,restock-goocanister-625-1,Mystery GooÃ¢â€žÂ¢ Inline Containment Unit,FLOOYD Dynamics Research Labs,"After an unfortunate accident where a technician attempted to stack delicate machinery on the classic Mystery GooÃ¢â€žÂ¢ canister, FLOOYD Dynamics Labs saw a market opportunity for a version with a flat top and bottom.",AA_9_Science_ExoticResearch,AA_9_Science_ExoticResearch,Science,Tiny,0.625,bulkheadProfiles,False,
Squad,basicFin,Basic Fin,Jebediah Kerman's Junkyard and Spacecraft Parts Co,This simple bolt-on aluminum fin may not be the cutting edge of aerospace engineering but it's dirt cheap and will make your rocket slightly less unstable.,AA_2_Rocket_Sounding_Rockets,AA_2_Rocket_Sounding_Rockets,Aero,Radial,,attachRules/bulkheadProfiles,False,
Squad,evaJetpack,EVA Jetpack,Reaction Systems Ltd,"The EVA jetpack has been a workhorse of kerbal astronauts for decades. It has been so useful that some kerbals have taken to wearing them inside the complex, back home, and even in their showers.\n\nIt gives unparalleled mobility in space and low gravity environments but can be tricky to master. Incidences of injury while using one have dropped to nearly 10% after sufficient training.",AA_5_Rocket_Advanced_Rocketry,AA_5_Rocket_Advanced_Rocketry,Cargo,,,,False,
Squad,evaChute,Personal Parachute,Found lying by the side of the road,"This kerbal-sized ram-air parachute is perfect for saving intrepid pilots from a misconsidered aircraft design, or hi-jinks involving the top of the VAB and a hopeffuly functional autopilot.\n\nWhy should kerbals put their trust in something that was found lying by the side of the road? Well, because there wasn't a Kerbal-shaped crater next to it!",AA_0_Aircraft_First_Flight,AA_0_Aircraft_First_Flight,Cargo,,,,False,
Squad,mk1pod_v2,Mk1 Command Pod,Kerlington Model Rockets and Paper Products Inc,"Originally built as a placeholder for a demonstration mock-up of a rocket, the Mk1 Command Pod was heralded as a far safer and more reliable option than its predecessors by rocket scientists throughout the world. It is now commonly seen in active service.",AA_4_NASA_Mercury,AA_4_NASA_Mercury,Pods,Small,1.25,bulkheadProfiles,False,
Squad,solidBooster_sm_v2,"RT-5 ""Flea"" Solid Fuel Booster",,"While considered by some to be little more than ""a trash bin full o' boom"", The RT-5 can be seen in use at many space programs, perhaps possibly because it is the only option for many space programs, but nevertheless, this small booster provides a nice kick to lift small payloads to considerable heights. Use with caution, though. Once lit, solid fuel motors cannot be put out until the fuel runs out.",AA_2_Rocket_Sounding_Rockets,AA_2_Rocket_Sounding_Rockets,Engine,Radial,,attachRules/bulkheadProfiles,False,
Squad,GooExperiment,Mystery Gooâ„¢ Containment Unit\u0020,FLOOYD Dynamics Research Labs,"This unit was something one of our engineers came upon while dumpster divin-- Erm, while researching alternative applications for existing technologies. It's a sealed container which appears to be filled with a strange-looking substance. We couldn't reach in or break the canister open, but watching how the Goo behaves when subjected to different situations could be very educational.",AA_9_Science_ExoticResearch,AA_9_Science_ExoticResearch,Science,Radial,,attachRules/bulkheadProfiles,False,
Squad,trussPiece1x,Modular Girder Segment,Maxo Construction Toys,New! Build the structure of your dreams with the Maxo Construction Toys Modular Girder Segment!,AA_2_Structural_Engineering,AA_2_Structural_Engineering,Structural,Radial,,attachRules/bulkheadProfiles,False,
Squad,parachuteSingle,Mk16 Parachute,,"The Mk16 Parachute might be considered by some to be little more than a random stitching together of the surplus parts it is, in fact, made from. But the fact remains that the Mk16 has been widely accepted as a generally better alternative to being in freefall.",AA_2_Recovery_Separation_And_Recovery,AA_2_Recovery_Separation_And_Recovery,Utility,Radial,,attachRules/bulkheadProfiles,False,
Squad,mk1pod,Mk1 Command Pod,Kerlington Model Rockets and Paper Products Inc,"Originally built as a placeholder for a demonstration mock-up of a rocket, the Mk1 Command Pod was heralded as a far safer and more reliable option than its predecessors by rocket scientists throughout the world. It is now commonly seen in active service.",AA_T99_Parking,NYI,none,Small,1.25,bulkheadProfiles,True,category=none
Squad,solidBooster_sm,"RT-5 ""Flea"" Solid Fuel Booster",,"While considered by some to be little more than ""a trash bin full o' boom"", The RT-5 can be seen in use at many space programs, perhaps possibly because it is the only option for many space programs, but nevertheless, this small booster provides a nice kick to lift small payloads to considerable heights. Use with caution, though. Once lit, solid fuel motors cannot be put out until the fuel runs out.",AA_T99_Parking,NYI,none,Radial,,attachRules/bulkheadProfiles,True,category=none
SquadExpansion,kv1Pod,KV-1 'Onion' Reentry Module,Probodobodyne Inc,The design bureau cried when the finance department cried â€œthatâ€™s your lot!â€,AA_3_Soviet_Vostok,AA_3_Soviet_Vostok,Pods,Small,1.25,bulkheadProfiles,False,
Squad,wingStrake,Wing Strake,C7 Aerospace Division,Strakes are like sideburns for your plane. The girls will fall for you!,AA_T99_Parking,NYI,Aero,Radial,,attachRules/bulkheadProfiles,False,
Squad,structuralWing,Structural Wing Type A,C7 Aerospace Division,"This wing has been constructed out of surplus wing components. Comes complete with ""like new"" finish. Intended uses include very large canards, and leading edges of larger delta wings.",AA_2_Aircraft_Design,AA_2_Aircraft_Design,Aero,Radial,,attachRules/bulkheadProfiles,False,
Squad,mk2Cockpit_Standard,Mk2 Cockpit,C7 Aerospace Division,"Fits not one, but two Kerbals! This spearhead-shaped new Mk2 design from the lovable folks over at the C7 Aerospace Division should help you pierce the great blue yonder known as the Sky.",AA_8_Aircraft_Mk2_Spaceplanes,AA_8_Aircraft_Mk2_Spaceplanes,Pods,MK2,,bulkheadProfiles,False,
Squad,turboJet,"J-404 ""Panther"" Afterburning Turbofan",C7 Aerospace Division,A high performance jet engine with a variable geometry thrust vectoring nozzle and an afterburner for extra thrust.,AA_4_Aircraft_Supersonic_Jets,AA_4_Aircraft_Supersonic_Jets,Engine,Small,1.25,bulkheadProfiles,False,
Squad,mk2_1m_Bicoupler,Mk2 Bicoupler,C7 Aerospace Division,One engine is not enough? We got you covered!,AA_8_Aircraft_Mk2_Spaceplanes,AA_8_Aircraft_Mk2_Spaceplanes,Propulsion,Radial,,attachRules/bulkheadProfiles,False,
Squad,mk2SpacePlaneAdapter,Mk2 to 1.25m Adapter,C7 Aerospace Division,Generic Mk2 to Mk1 adapter.,AA_8_Aircraft_Mk2_Spaceplanes,AA_8_Aircraft_Mk2_Spaceplanes,Propulsion,Radial,,attachRules/bulkheadProfiles,False,
Squad,mk2FuselageShortLFO,Mk2 Rocket Fuel Fuselage Short,C7 Aerospace Division,"This airframe fuselage features the latest in lifting technology. Not only does it stay together during flight, its sleek design makes your plane just that much speedier! Now comes with at least 100% more Oxidiser.",AA_8_Aircraft_Mk2_Spaceplanes,AA_8_Aircraft_Mk2_Spaceplanes,Propulsion,Radial,,attachRules/bulkheadProfiles,False,
Squad,mk2FuselageShortLiquid,Mk2 Liquid Fuel Fuselage Short,C7 Aerospace Division,"This airframe fuselage features the latest in lifting technology. Not only does it stay together during flight, its sleek design makes your plane just that much speedier! Only carries Liquid Fuel.",AA_8_Aircraft_Mk2_Spaceplanes,AA_8_Aircraft_Mk2_Spaceplanes,Propulsion,Radial,,attachRules/bulkheadProfiles,False,
Squad,mk2CargoBayS,Mk2 Cargo Bay CRG-04,C7 Aerospace Division,"Ever wanted to deploy small items into space such as Cubesats, ion-powered Probes or Kerbals? This is just the part for you! (Disclaimer: C7 Aerospace does not condone the deployment of Kerbals into space via Cargo Bays.)",AA_8_Aircraft_Mk2_Spaceplanes,AA_8_Aircraft_Mk2_Spaceplanes,Payload,MK2,,bulkheadProfiles,False,
Squad,HeatShield0,Heat Shield (0.625m),O.M.B. Demolition Enterprises,A tiny structural heat shield,AA_2_Recovery_Separation_And_Recovery,AA_2_Recovery_Separation_And_Recovery,Thermal,Tiny,0.625,bulkheadProfiles,False,
Squad,HeatShield1,Heat Shield (1.25m),O.M.B. Demolition Enterprises,A small structural heat shield with an integrated fairing,AA_3_Recovery_Small_Recovery_Systems,AA_3_Recovery_Small_Recovery_Systems,Thermal,Small,1.25,bulkheadProfiles,False,
Squad,sensorBarometer,PresMat Barometer,Probodobodyne Inc,A device for measuring the local atmospheric pressure. Warranty void if exposed to air.,AA_2_Science_Applied,AA_2_Science_Applied,Science,Radial,,attachRules/bulkheadProfiles,False,
Squad,radPanelSm,Radiator Panel (small),Probodobodyne Inc,A radially attachable radiator panel to help dissipate heat into space.,AA_T99_Parking,NYI,Thermal,Radial,,attachRules/bulkheadProfiles,False,
Squad,miniLandingLeg,LT-05 Micro Landing Strut,Moving Parts Experts Group,"A small landing leg designed for space probes or lightweight landers. Basically made of toothpicks... erm, Space-grade toothpicks mind you, but be careful with them anyway.",AA_3_Recovery_Small_Recovery_Systems,AA_3_Recovery_Small_Recovery_Systems,Ground,Radial,,attachRules/bulkheadProfiles,False,
Squad,radialDrogue,Mk12-R Radial-Mount Drogue Chute,,"The Mk12-R is a half sized radial mount version of the Mk25. This ""Drogue"" parachute is small, deploys high up, and certainly not enough to stop you smashing into the ground on its own, but useful for slowing craft down before the deployment of your main chutes.",AA_3_Recovery_Small_Recovery_Systems,AA_3_Recovery_Small_Recovery_Systems,Utility,Radial,,attachRules/bulkheadProfiles,False,
Squad,parachuteRadial,Mk2-R Radial-Mount Parachute,,"A parachute comparable to the Mk16 chute, but which is placed radially instead of attached on top of something.",AA_2_Recovery_Separation_And_Recovery,AA_2_Recovery_Separation_And_Recovery,Utility,Radial,,attachRules/bulkheadProfiles,False,
Squad,ServiceBay_125_v2,Service Bay (1.25m),,"A heat resistant service bay, ideal for protecting delicate instruments or stowing small service components such as RCS tanks, batteries, etc.",AA_5_Rocket_Advanced_Rocketry,AA_5_Rocket_Advanced_Rocketry,Payload,Small,1.25,bulkheadProfiles,False,
Squad,ServiceBay_125,Service Bay (1.25m),,"A heat resistant service bay, ideal for protecting delicate instruments or stowing small service components such as RCS tanks, batteries, etc.",AA_T99_Parking,NYI,none,Small,1.25,bulkheadProfiles,True,category=none
SCANsat,scansat-recon-worldview-3-1,VS-3 Advanced High Resolution Imager,SCAN: Scientific Committee on Advanced Navigation,"The pinnacle of Kerbal non-government high-resolution observation, this large and expensive imager produces high detail colour images and can identify unique surface features. Uses a small amount of power and functions only in lit situations.",AA_5_Science_AdvancedSurvey,AA_5_Science_AdvancedSurvey,Science,Radial,,attachRules/bulkheadProfiles,False,
